# ID      zz                   CTIO_U             eCTIO_U            VIMOS_U            eVIMOS_U           ACS_F435W          eACS_F435W         ACS_F606W          eACS_F606W         ACS_F775W          eACS_F775W         ACS_F814W          eACS_F814W         ACS_F850LP         eACS_F850LP        WFC3_F098M   eWFC3_F098M   WFC3_F105W         eWFC3_F105W        WFC3_F125W         eWFC3_F125W        WFC3_F160W         eWFC3_F160W        ISAAC_KS           eISAAC_KS          HAWKI_KS           eHAWKI_KS          IRAC_CH1           eIRAC_CH1          IRAC_CH2           eIRAC_CH2          IRAC_CH3           eIRAC_CH3          IRAC_CH4           eIRAC_CH4          f24            ef24           f70            ef70           f100           ef100          f160           ef160          f250           ef250          flg1   flg2  
  1609    1.0290000000000001   2.58940510574E-7   1.5740539574E-8    2.36374160812E-7   7.40209401913E-9   4.06256198187E-7   2.05796682494E-8   4.82614093269E-7   1.11126001683E-8   7.47480728176E-7   1.92767453984E-8   8.32530206749E-7   5.98095152781E-8   1.03276140576E-6   2.47314185823E-8   -99.0        -99.0         1.1901453387E-6    3.17887666186E-8   1.26823577556E-6   3.38745611779E-8   1.34524070515E-6   4.33654367183E-8   1.28824955169E-6   1.58993905859E-7   -99.0              -99.0              -99.0              -99.0              1.38165623117E-6   1.28527794078E-7   -99.0              -99.0              2.63269167422E-7   3.81905786021E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  1695    1.0446               3.72220253018E-7   2.12553063866E-8   3.55140334983E-7   8.83160108553E-9   4.88427378423E-7   2.33926284918E-8   5.81299567725E-7   1.23141238167E-8   9.33254300797E-7   2.75058872446E-8   9.44495732508E-7   4.78451994695E-8   1.18795502794E-6   1.64122052309E-8   -99.0        -99.0         1.40087698395E-6   3.35466399879E-8   1.48183551752E-6   2.45667770849E-8   1.44810482305E-6   3.06763381236E-8   -99.0              -99.0              -99.0              -99.0              -99.0              -99.0              1.29777678169E-6   1.78099191704E-7   1.79638739906E-6   5.87359548178E-7   1.38547916757E-6   5.90822017146E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  1772    1.021                -99.0              -99.0              -99.0              -99.0              -99.0              -99.0              5.12389238665E-8   7.97558200186E-9   2.22843514927E-7   1.82669351373E-8   2.68658137727E-7   1.60838137991E-8   4.38126982022E-7   2.05800230159E-8   -99.0        -99.0         6.35623579938E-7   2.57589618866E-8   7.35190692072E-7   3.38567825614E-8   1.07547420897E-6   3.86313857511E-8   1.66571232807E-6   8.59139540185E-8   -99.0              -99.0              5.71741872918E-6   1.00052807835E-7   3.80539725003E-6   7.3602908239E-8    1.74421493156E-6   3.58245334395E-7   2.09122133016E-6   3.6017808656E-7    -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.19  
  1826    1.065                3.32966085207E-7   1.65603472762E-8   3.38844156139E-7   7.80217502774E-9   4.16102188517E-7   2.7210343779E-8    4.16102188517E-7   1.34135497502E-8   6.36209280574E-7   3.34003129248E-8   6.68036204679E-7   3.38406245424E-8   8.68560350349E-7   3.19989458413E-8   -99.0        -99.0         8.94540483779E-7   4.53146228266E-8   9.99079389984E-7   3.68074449615E-8   1.05002587211E-6   4.83554784076E-8   7.92136454153E-7   1.2694772673E-7    -99.0              -99.0              2.35071511594E-6   1.0392425441E-7    1.7750067135E-6    7.35678719725E-8   4.13428108047E-6   3.5031885069E-7    3.65426467751E-6   3.53398725636E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.01  
  1848    1.088                7.55092227665E-7   1.94730380013E-8   8.11334605228E-7   1.04617350176E-8   8.28705077907E-7   3.0530623342E-8    1.52897364669E-6   1.40823677058E-8   3.10170149948E-6   3.14244991967E-8   3.54813389234E-6   5.2287233334E-8    5.51569191261E-6   4.57212599119E-8   -99.0        -99.0         6.65579596367E-6   6.7432360899E-8    9.1033239968E-6    5.03068275161E-8   1.15027054779E-5   6.356629959E-8     1.94625615936E-5   1.4340545343E-7    -99.0              -99.0              3.51236790466E-5   9.70503117405E-8   2.99226463661E-5   8.26793273586E-8   2.24284881587E-5   3.92490618944E-7   2.46376907672E-5   4.08458732302E-7   2.1859978E-4   1.2224938E-5   0.0016020147   2.4597544E-4   0.0027191429   2.1768505E-4   0.0059322965   4.0982388E-4   0.012078432    0.0030117648   0      0.0   
  1851    1.045                2.0267491521E-7    1.56803216131E-8   2.03235701094E-7   7.11310593468E-9   2.77715423588E-7   2.71132479247E-8   8.83079900419E-7   1.46402396253E-8   2.86549727636E-6   3.95883078754E-8   3.76010523668E-6   4.848458869E-8     6.75460566633E-6   4.97697738123E-8   -99.0        -99.0         9.98159627492E-6   7.35471193181E-8   1.30857916125E-5   4.8209837915E-8    1.83653834335E-5   6.76605729937E-8   2.72646545853E-5   1.00446699542E-7   -99.0              -99.0              4.4504097665E-5    1.22969366233E-7   3.34195040026E-5   9.2341502078E-8    2.30356250012E-5   3.39465515107E-7   1.5819763986E-5    3.49692986197E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.03  
  1862    1.001                2.69401494106E-7   1.71208282563E-8   2.97303484968E-7   7.11949235485E-9   3.34502986826E-7   1.75610522754E-8   6.38557485079E-7   1.17626635693E-8   1.59367588103E-6   2.93565946138E-8   1.80634208317E-6   3.32740508284E-8   2.60375429894E-6   3.35740486735E-8   -99.0        -99.0         3.26888769247E-6   5.11828660852E-8   4.16102188517E-6   3.83244278577E-8   4.97966354164E-6   5.04508357721E-8   7.17133482658E-6   1.18890782414E-7   -99.0              -99.0              1.22800461799E-5   1.131034051E-7     9.37562006926E-6   6.9082121629E-8    7.59276572647E-6   3.70639370539E-7   7.23769037075E-6   3.79971073383E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  1872    1.089                1.62779608639E-7   1.63418860529E-8   1.41514193293E-7   5.86527249463E-9   1.7013748159E-7    1.50434315086E-8   2.54917705051E-7   7.27842437412E-9   5.82371347944E-7   1.34095958436E-8   7.2310272805E-7    2.6640088997E-8    1.0974885551E-6    2.02164862936E-8   -99.0        -99.0         1.4804713249E-6    3.27255475518E-8   1.77174003994E-6   2.12138274641E-8   2.23666014947E-6   2.67805216549E-8   2.94849231389E-6   8.14698533854E-8   -99.0              -99.0              4.59198012837E-6   9.72755099163E-8   3.71535229097E-6   8.2127182084E-8    2.64240875732E-6   3.45592273607E-7   1.91073298104E-6   3.48450322084E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.02  
  1886    1.04726              1.87758669892E-7   1.72932125749E-8   2.18574754869E-7   8.05259155625E-9   2.24284881587E-7   2.25165670868E-8   4.19952334664E-7   1.23772926152E-8   9.50604793656E-7   3.32704960935E-8   1.16412602941E-6   3.32381905969E-8   1.66264679689E-6   3.36897944191E-8   -99.0        -99.0         2.10280983704E-6   4.6482226408E-8    2.77459755988E-6   3.57769830905E-8   3.6140986264E-6    4.66019098818E-8   5.07691625888E-6   1.30928354996E-7   -99.0              -99.0              9.8174794302E-6    1.26591258006E-7   7.82708409591E-6   9.37171412364E-8   6.70501880163E-6   4.07586335399E-7   5.24324317246E-6   4.05653255879E-7   3.254331E-5    4.7643345E-6   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  1918    1.012                6.33869711257E-7   2.10173608518E-8   6.43872682901E-7   1.06745158183E-8   7.74105227074E-7   3.13709995503E-8   1.0223509385E-6    1.50659201972E-8   1.6919986025E-6    2.64926011645E-8   2.00631906479E-6   4.25014274075E-8   2.85759054337E-6   3.94790723223E-8   -99.0        -99.0         4.45861527948E-6   7.39176557611E-8   5.67544605409E-6   4.18182319367E-8   8.16582371359E-6   5.26470110738E-8   1.13031632474E-5   1.35337775025E-7   -99.0              -99.0              1.99894111124E-5   9.20546400901E-8   2.06633151756E-5   7.61264663924E-8   1.59808545947E-5   3.53253864606E-7   1.24968339721E-5   3.56810292811E-7   5.3177711E-5   8.3709225E-6   -99.0          -99.0          9.8810887E-4   2.2045028E-4   0.0014607162   4.4573848E-4   -99.0          -99.0          0      0.0   
  2013    1.002                3.99576556619E-7   2.13453693285E-8   4.6131757456E-7    1.01973405151E-8   4.14572031787E-7   2.74921165545E-8   7.25771650267E-7   1.47061286488E-8   1.48320096718E-6   3.55180429443E-8   1.67494287603E-6   3.3938946782E-8    2.31632769599E-6   3.62680830382E-8   -99.0        -99.0         2.58702127346E-6   5.00374276041E-8   3.44825996553E-6   3.81115775683E-8   4.0700523944E-6    4.12352246726E-8   5.85598559849E-6   1.13264803209E-7   -99.0              -99.0              9.34975003089E-6   1.55005884319E-7   6.99519781051E-6   1.22413490328E-7   4.52480637856E-6   4.8343007962E-7    5.03500608788E-6   4.96203082334E-7   6.442373E-5    9.5579594E-6   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  2046    1.001                1.03657325677E-6   1.90943850306E-8   1.07745713146E-6   1.2900870992E-8    1.17489755494E-6   4.11205842561E-8   1.70451175247E-6   2.04088734307E-8   3.29913433789E-6   5.46950703327E-8   3.6307805477E-6    5.35051594564E-8   4.84395388548E-6   5.35373568377E-8   -99.0        -99.0         5.51569191261E-6   7.11219598629E-8   6.56447501952E-6   5.44149443638E-8   7.42677043715E-6   7.52433919497E-8   8.09841447326E-6   1.79013969053E-7   -99.0              -99.0              1.24279643844E-5   1.14465782111E-7   8.96189806862E-6   9.079634475E-8     6.17163168456E-6   3.86531233564E-7   6.03114819618E-6   3.88842494044E-7   3.9118261E-5   5.5305128E-6   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  2068    1.01                 2.98950992781E-7   1.73466745078E-8   2.72897778281E-7   7.79179241664E-9   2.45470891569E-7   2.35130528127E-8   3.17980142769E-7   9.37185710859E-9   5.25775082257E-7   2.22758103468E-8   5.78096047406E-7   2.50249684122E-8   7.51622894018E-7   2.21526485929E-8   -99.0        -99.0         7.95792789897E-7   3.44487555644E-8   8.73373479142E-7   2.65454211487E-8   9.58517397686E-7   3.53130859406E-8   1.10560501504E-6   1.33397280422E-7   -99.0              -99.0              1.51914769845E-6   1.06338192073E-7   1.35518941235E-6   7.61387101131E-8   2.12422247739E-7   3.66057633316E-7   1.03657325677E-6   3.68521631091E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  2096    1.071                1.57036280433E-7   1.6343840807E-8    1.18686138464E-7   6.01226852981E-9   1.35394181141E-7   1.3467886121E-8    2.0758692705E-7    6.88300651764E-9   4.04389620508E-7   1.15461547481E-8   4.63873966756E-7   2.99070598647E-8   6.61911611941E-7   1.7070007478E-8    -99.0        -99.0         7.46792589931E-7   3.50788910967E-8   1.002766923E-6     2.40131441539E-8   1.21674620398E-6   2.80166167124E-8   1.74582215292E-6   1.0934139055E-7    -99.0              -99.0              3.40721861659E-6   1.03559422496E-7   3.05914455949E-6   9.29800167118E-8   2.51883662784E-6   3.64229680136E-7   2.31632769599E-6   3.7121449698E-7    2.5806491E-5   6.9942681E-6   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  2100    1.00672              4.61742659477E-7   1.61606668206E-8   4.64729241676E-7   8.13259754363E-9   4.88427378423E-7   1.70946131286E-8   5.7650091377E-7    7.43367749681E-9   9.73643569799E-7   1.43481418861E-8   1.09546876733E-6   2.42151365136E-8   1.32678331072E-6   2.07742140158E-8   -99.0        -99.0         1.42298394458E-6   3.27654161836E-8   1.65958690744E-6   1.98709683827E-8   1.74743085527E-6   2.41416494303E-8   1.8879913491E-6    9.2161927606E-8    -99.0              -99.0              2.61336457619E-6   9.62799090511E-8   2.08929613085E-6   7.88968268624E-8   1.57906497273E-6   3.31596949797E-7   1.55453319406E-6   3.43626716084E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.01  
  2102    1.022                4.50401678168E-7   2.03269285242E-8   4.8305880204E-7    1.06779263675E-8   4.46683592151E-7   2.13933611959E-8   5.79695594654E-7   1.17462262256E-8   1.00369093092E-6   3.05063058367E-8   1.15771057412E-6   3.62538886954E-8   1.44943919129E-6   2.93696222605E-8   -99.0        -99.0         1.52615976563E-6   4.63862879813E-8   1.7571142466E-6    3.72223266523E-8   1.98061470897E-6   4.74295526E-8      2.1222668969E-6    1.32918243268E-7   -99.0              -99.0              2.92684686238E-6   1.07829023277E-7   2.16770410482E-6   8.78472875769E-8   1.04809343336E-6   3.74547933801E-7   8.45668200099E-7   3.81655706269E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  2149    1.072                3.77050915833E-7   1.77111130892E-8   4.30526610492E-7   7.93059324364E-9   4.28153994337E-7   2.16889421071E-8   4.84395388548E-7   1.24920499288E-8   7.48169500511E-7   2.75635830226E-8   8.39459986519E-7   2.47414790544E-8   1.09144033645E-6   3.01576109832E-8   -99.0        -99.0         1.20559100773E-6   3.7753272004E-8    1.35269535901E-6   2.74093262874E-8   1.42955214004E-6   3.02833221152E-8   1.30737447016E-6   1.36067411661E-7   -99.0              -99.0              2.33560824663E-6   1.1186108402E-7    1.6611161476E-6    7.64972255839E-8   1.05681750921E-6   3.7474548538E-7    1.0626738654E-7    3.75745503503E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  2228    1.0401               1.2659017493E-7    1.88882053014E-8   1.40734313832E-7   6.74029684852E-9   2.10087396924E-7   2.3026219559E-8    3.94094160732E-7   1.3793017164E-8    1.13553362784E-6   3.45135490136E-8   1.38803366657E-6   2.68469512854E-8   2.24078402679E-6   3.92129288149E-8   -99.0        -99.0         3.18566423657E-6   5.28138934734E-8   4.51647904929E-6   3.32786474615E-8   6.26902497476E-6   4.04178976726E-8   1.08642562362E-5   1.50095246735E-7   -99.0              -99.0              2.03235701094E-5   1.12312198969E-7   1.64588694322E-5   7.57958948042E-8   1.22011284703E-5   3.59604947628E-7   1.04327788146E-5   3.5553094246E-7    -99.0          -99.0          -99.0          -99.0          0.0012091736   2.7222154E-4   0.0034935108   6.9870217E-4   -99.0          -99.0          0      0.03  
  2583    1.03806              7.28450423292E-7   2.21406119307E-8   7.7054853663E-7    1.27746257319E-8   8.36372991584E-7   2.38801677843E-8   1.04809343336E-6   1.54452756206E-8   1.8399244898E-6    3.38926616195E-8   2.00262669034E-6   4.24232089489E-8   2.58463963577E-6   3.57081161765E-8   -99.0        -99.0         2.88668901795E-6   5.31747768067E-8   3.51560440528E-6   3.23799131859E-8   3.9228346254E-6    3.97437063351E-8   5.21434785414E-6   1.39275163808E-7   -99.0              -99.0              9.13692373681E-6   1.51477519624E-7   6.89922009844E-6   1.14379497734E-7   5.51061411139E-6   4.61867147783E-7   4.08883890268E-6   4.70744975248E-7   4.6147986E-5   1.0737288E-5   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  2697    1.0348               7.82708409591E-7   1.73016260744E-8   7.93596968196E-7   1.02330174734E-8   8.57432616636E-7   3.31684342301E-8   1.30737447016E-6   2.40827277277E-8   2.47286267819E-6   4.55518139185E-8   2.73400937851E-6   8.30978179555E-8   3.70168961033E-6   2.72750570101E-8   -99.0        -99.0         4.32912374503E-6   5.98090548062E-8   5.64936974812E-6   4.16260946139E-8   6.51028498435E-6   5.3965746562E-8    8.15830617449E-6   1.20225242761E-7   -99.0              -99.0              1.43218789927E-5   1.05527504231E-7   1.08943167966E-5   1.2040843898E-7    6.82967440808E-6   4.4661574409E-7    6.10942024906E-6   4.50158719754E-7   7.405877E-5    1.4891917E-5   -99.0          -99.0          -99.0          -99.0          0.0022088187   5.3914483E-4   -99.0          -99.0          0      0.0   
  2784    1.004                5.97035286584E-7   2.08958131734E-8   6.67421203858E-7   1.16796352721E-8   6.88018316143E-7   2.72485963575E-8   8.83079900419E-7   1.38268929795E-8   1.42429516497E-6   3.54192568008E-8   1.53320419903E-6   2.68305318124E-8   1.89670592121E-6   3.31916835278E-8   -99.0        -99.0         2.13402744285E-6   4.52067739571E-8   2.45019133688E-6   2.93372250459E-8   2.57513499041E-6   3.79485916247E-8   3.09599321331E-6   9.69515143653E-8   -99.0              -99.0              4.19179465933E-6   1.46709851211E-7   3.16227766017E-6   1.10677483683E-7   1.85182524364E-6   4.74155154332E-7   1.51495593204E-6   4.70224854675E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.02  
  2793    1.0959999999999999   3.674514792E-7     2.03061191617E-8   3.50913438359E-7   8.08008052096E-9   2.5351286305E-7    2.63848192582E-8   6.63132021884E-7   2.01553163892E-8   1.57615890496E-6   4.20991839856E-8   1.94446441645E-6   3.7609276145E-8    2.80543363795E-6   5.16779973931E-8   -99.0        -99.0         -99.0              -99.0              5.35056938173E-6   7.39208477844E-8   7.51622894018E-6   8.99951349086E-8   1.20337227118E-5   1.2191815033E-7    1.28233058266E-5   7.08642068139E-8   2.7189423544E-5    1.00169538143E-7   2.30568513695E-5   8.49445796076E-8   1.74260918983E-5   4.01250594341E-7   1.7362009919E-5    3.99775052239E-7   1.4907334E-4   5.9074356E-6   0.0011096585   2.6177946E-4   0.0017605298   2.2720974E-4   0.0039321516   0.0011014283   -99.0          -99.0          0      0.0   
  2862    1.087                5.27229861423E-8   1.85983516106E-8   5.70164272281E-8   7.82459645331E-9   1.30737447016E-7   2.04703185685E-8   5.03037081085E-7   1.0656228294E-8    1.28233058266E-6   2.83456827256E-8   1.60103195467E-6   3.53905181974E-8   2.65460556198E-6   3.17847670129E-8   -99.0        -99.0         3.90481083749E-6   5.39469553522E-8   5.29663443892E-6   3.41486642058E-8   7.29793515214E-6   4.03298800583E-8   1.05584459243E-5   8.75221926857E-8   -99.0              -99.0              1.77827941004E-5   1.14649910501E-7   1.41383913909E-5   9.1153577916E-8    8.53493071614E-6   3.77326161345E-7   5.69639373341E-6   3.82999793796E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.03  
  2903    1.0338               2.95392864296E-7   1.82284811182E-8   2.77971326776E-7   7.16858949312E-9   2.8549598169E-7    2.0773169813E-8    4.79071130003E-7   1.5884669411E-8    9.73643569799E-7   1.61416596219E-8   1.09647819614E-6   5.85738369022E-8   1.47502710176E-6   1.63026019981E-8   -99.0        -99.0         1.73940213978E-6   4.16532629529E-8   2.22433399849E-6   3.07303098405E-8   2.52580605483E-6   3.72216535658E-8   3.08460813776E-6   1.02277047106E-7   -99.0              -99.0              5.60273394794E-6   1.08366482016E-7   4.38530697775E-6   1.45404611642E-7   2.91071711807E-6   5.09365212295E-7   3.58096437103E-6   5.2111403133E-7    3.332953E-5    9.0106892E-6   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.01  
  2921    1.0170000000000001   1.91425592502E-7   1.74546391422E-8   2.07204889776E-7   8.9696095394E-9    2.35071511594E-7   1.71042002049E-8   5.24324317246E-7   1.15900930251E-8   1.36019132286E-6   2.88139976254E-8   1.60398388251E-6   3.39784462709E-8   2.30144181741E-6   3.17955937269E-8   -99.0        -99.0         2.8523315123E-6    5.2541888164E-8    4.00682154182E-6   4.05946092309E-8   5.11446251596E-6   5.18165346509E-8   7.73392578049E-6   1.1397134216E-7    -99.0              -99.0              1.36269919699E-5   1.1295831086E-7    1.04809343336E-5   8.68796753661E-8   7.80548691466E-6   3.5226683714E-7    7.42677043715E-6   3.55696034671E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
